Transcript,Confidence,Label
"n/ 예전에 했+ 예전에부터 이제 b/ 그 회사에서 직장 동료들이 하는 걸 보고 나도 이제 거기를 싸이트를 이용을 하게 됐는데, b/ 거 보면은 그 두 싸이트를 제일 많이 사용을 하더라고. b/ 그* 거기에서 언니가 b/ 골라도 될 거 같고 가끔씩 b/ 그런 쿠팡이나 옛날에는 쿠팡 같은 데 보면은 b/ 뭐/ 예를 들어서 만 (5천원)/(오천 원)이야. b/ 근데 그게 막/ 할인가로 그냥* (9천원)/(구천 원) 만원 대 이렇게 올라오는 게 있었어. 그래서 그때는 그거를 사 놓고 b/
",,0
"o/ 어. 그냥 했어. 허락받아가지고 거, 공간을 그냥 아예 쓴 거지. 그래가지고 와, 하기도 하고 아이, 그/ 나는 되게 귀찮아했는데 근데 일단 해야 하니까 어쩔 수 없이 하기도 하고 막/ 이렇게 조 같은 거 짜 가지고 이런 거 막/ 꾸미기 같은 거 하는데 그때 이제 내가 했던 거는 이제+ 목소리로 이렇게 하는 거는 그나마 좀 편하잖아. 에/ 다른 거 신경 안 써도 되고. 윙 치키+ 치키+ 치키 치 뭐 이런 거 연기 같은 거 막/ 하고 막/ 그랬어 그냥.
",,0
"o/ 근데 그/ 복학 버프가 b/ 보통 (1학년)/(일 학년) 끝나고 군대 갔다 온 애들이 이제 (2학년)/(이 학년) 꺼 시작하면서 그렇게 하잖아. b/ 근데 나는 이미 (2학년)/(이 학년) 거까지 다 끝내고 (3학년)/(삼 학년) (1학기)/(일 학기)까지 해놓은 상태라 b/ 이제 남아있는 게 진짜 어려운 과목들이거든. b/ 근데 그거를 갔다 와서 바로 할 수 있을까, 지금 쫌 걱정돼. 진짜 다 까먹었을 거 같은데 지금도 까먹은 상태야, 솔직히 말하면.
",,0
"o/ 음/ 그것도* 나쁘지 않는 방법인 거 같애, 사실 뭐/ b/ 뭐/ 연봉도 알게 될 거고, 뭐/ 얼마나 받는지? 그+ 근무 b/ 환경도 막/ 얘기 듣잖아. 뭐/ 그 팀이+ 그 팀이 되게 좋다더라. b/ 아니* 뭐/ 그런 얘기도 하고? b/ 어떤 일 하게 될 거다, 이런 거 대충 알게 되고. 물론 업무를 초실서* 처음* 시작하면은* 볼로* b/ 모르겠지만. b/ 암튼 뭔가 그 분위기를 느껴보고 나쁘지 않으면은. b/ 다니면서 b/ 그냥 할 수도 있는 거 같고. b/
",,0
"맞아. 요번에 내려갔는데 원래는 b/ 왕복 우리가 그리 (2차)/(이 차)선밖에 안 돼. 으까 한 (3차)/(삼 차)선, (4차)/(사 차)선밖에 차가 안 다녀. b/ 그래서 앞에 천천히 가는 차가 있으면 거의 다 추월을 해서 갔어. 모든 차가 b/ 나도 그렇고, 아빠도 그렇고 다 해. b/ 근데 요번에 스큰 사고가 나서 일가족이 몇 명 죽었잖아. b/ 그래가지고 b/ 중간 중간에 그케 추월하지 못하게 b/ 케 주황색 봉 있잖아. 이거를 다 세워놨드라고. 요번에.
",,0
"어 어 완성보다도 저번 옛날 같은 경우는 b/ (1차)/(일 차) 녹음했을 때 나름 완성을 한다고 했는데 쌤한테 까였어. 근데 이번 같은 경우는 b/ 그림은 어/ 여차 그려졌는데 b/ 이렇게 하면 안 된다고 더 디테일하게 더 재밌게 해야 된다고 하니까, 결론적으론 제대로 완성이 된 게 아닌 거지 b/ 그 지금 계속 생각 중이야. 왜냐하면 이거를 b/ 연기를 b/ 계속하다 보면 결국엔 내 입에 붙어가지구 똑 생각 없이 그냥 하더라고 내뱉더라고.
",,0
"몰라 아무튼 그래서 근데 이게 웃긴 게 그 비행기 시간이 워낙 길잖아. 길다 보니깐 근데 기 그 학교 우리 학교 기숙사 전부 다 됐는데 기숙사 오피스가 네 시까지 하는 거야 그면 그 이후로 가면은 그날 기숙사 신청을 못 해 근데 비행기 시간이 늦어서 모든 비행기가 다 네 시 이후에 도착을 하는 거야. 그 나라 시간으로 그래서 그날 도착한 날은 못 자 기숙사에서 그 학교에서 그래서 따로 자야 돼. 근데 만약에 비행기를 같이 타고 가잖아? 좀 이상해지지 않아?
",,0
"응. 그 가족들이 조금 외로워지는 거 같애. 그런 사람들 보면 내가 아는 사람도 그/ 증권 관련돼서 뻔드 일하는데 아버지가 그 사람이 자기는 아버지를 한 달에 한 번 정도밖에 못 봤대. 그애서 자기 엄마랑 자기랑 맨날 외톨이처럼 둘이서만 여행 다니고 그래서 자기는 엄+ 아빠가 별로 안 좋대. 왜냐면 가족들이랑 시간을 못 보내+ 돈만 많이 벌고 시간을 많이 못+ 같이 못 있어줘서. 그래서 그런 사람들이랑 가족들이랑 시간 보내는 게 어려운 거 같아.
",,0
"b/ 데 자긴+ 저흰+ 자기 때는 그런 적이 하나도 없었대. 오히려 체벌 금지여서 b/ 선생님들이 체벌하면 학부모님들이 난리 나고 그랬대. b/ 데* 나, 아직도 떠오르는 게 초등학교 (6학년)/(육 학년)인가 그때 친구랑 막 재밌게 놀다가 싸웠거든+ 다퉜거든. 막 욕을 했어. 초등학생인데 b/ 근데 남자 선생님이었는데, 약간 무서운 선생님이었단 말이야. b/ 선생님이 그걸 듣더니, 갑자기 평소에 기분이 안 좋다가 그/ 우리 얘기를 듣고 더 화가 나셨는지
",,0
"아이 그렇잖아. 항암요법도 해야 되지, 방사전 해야 되지, 그거 할게 엄청 많은데 그것만 해도 하루 왠종일 이렇게 돌려도 빡센데 어떻게 퇴원을 해. 손 못 쓴다고 그랬나? 그런 애기 일부러 안하신거 아니야, 아빠가 아니면? 알고있는데? 그래서 그냥 집에 아 그럼 남은 기간이라도 좀 편하고 행복하게 계시라고 집에 퇴원 하시라고 한 거 아닐까? 한 번 알아봐. 너 왜 이렇게 관심이 없어. 그래도 니가 쪼끔이라도 아는 분이 아니야. 쪼끔이라도.
",,0
"고마워. 아/ 그리고 나 얼마 전에 중고나라에서 내가 b/ 봉 고데기 (40미리)/(사십 미리)가 있거든? 근데 이번에 한 (31미리)/(삼십 일 미리) 정도를 사고 싶은 거야. 그래서 내가 근데 찾아보니깐 빗+ 다 (4만 원대)/(사만 원대)고 막/ (3만 원)/(삼만 원) 후반대인 거야. 근데 고데기 (2개)/(두 개)에 그렇게 아/ 고데기가 있는데, 또 쓰기 싫었어. 그래서 내 찾아봤어. 근데 중고나라에 있더라? 그래서 (15000원)/(만 오천 원)에 샀어.
",,0
"했어. 해* 하고 있을거야. 왜냐면 걔 맨날 약 먹고 있다는 얘기도 하고 뭐 그래가지고 자기 병원도 간다는 얘기도 하고 아니여도 문젠게 b/ 그럼 그런 노력도 안 하고 있으면서 면젤 면제받기 위해서 노력하고 있다고 얘기하는 거는 그래도 안 되지. 그니까 둘 다 말이 안 되는 얘기잖아. 그까 b/ 그러, b/ 그러 뭐 정확하게 아니면 그냥 진짜 깔끔하게 군대를 가던지 뭐, 지 의무 소방얘기 했던 것처럼 그냥 해서 정확하게 가던지 그냥 안 되면.
",,0
"b/ 너무 잘 만나고 있지. 그* 요즘에 어제 아이, 보기는 매일 봐. 근데 이게 길게 못 보고 b/ 어/ 이제 우리 집에 한 버스 타고 한 (10분)/(십 분) 정도 걸리는데? 보통 이제 공부 끝날 때 그때 이제 맞춰가서 b/ 어/ 얼굴 보고 쫌 걷고 이러다가 들여보내고 이래서 b/ 그냥 짧게 보면 (2)/(이) (30분)/(삼십 분)? 그리고 b/ 그/ 올해부터 진짜 바빠졌거든. (1월)/(일 월) 들어오면서 b/ 그래서 아마 길게 본 게 한, 한, 두 번 되나? 음/ 그런 거 같애. 아무래도 b/
",,0
"o/ 이게 인제 권리나 이런 부분에 대해서, 이야기를, 한다면 근데 우리가 어떤 권리나 이런 것에 대해서, 이야기 할 땐 보통 개인의 삶에 어떤 사건이 발생했을 때이거든. b/ 은데 이제 나처럼 사건이 발생하지 않은 일상을 살아가는 부부에 입장에서는 b/ 그게 되게 막연한 얘기란 말이야 권리라던가 그런 게, 왜냐면 내가 지금 당장 사용하고 그/ 느끼지 못하게 사용하고 있으니까, 그럼에도 불구하고 주는 것이 있기 때매 안정감이라고 표현하는 거야, 감정인 거지.
",,0
"o/ b/ 이름만 바껴가지고 저번에 수강 다 했는데 b/ 그거가 a 나와가지고 재수강이 안돼 그 재수강도 못해 나는 학점 채우는 게 우+ 목표라서 b/ 그래서 b/ 이름 바껴가지고 난 몰르고 그거 신청했는데 딱 수강신청 하는 날 딱 그거 눌렀는데 b/ 같은 과목 재수강 불가 막 이렁케 뜨는 거야 창이 그래 b/ 어? 뭐야 나 이거 들은 적 없는데? 해+ 해봐도+ 해보니까 영기제가 그걸로 바뀐 거야 그래서 b/ 아유 망했다 이러고서 다른 거 얼른 잡은 게.
",,0
"왜냐하면 그냥 모의고사 생각하면은 뭐/ 그냥 건대 이 정도, 건동홍숭 라인은 가지 않았을까? 근데, 이제 여기서 완전 망해버려가지고 우리가 그래서 나 솔직히 지금 서울+ 서굴+ 서울권도 전혀 안정이 아니잖아. 솔직히 우리 지금. 그래서 나는 지+ 아직도 믿기지 않아. 이게 현실인지 모르겠어. 진짜 엄마랑 매일 얘기해. 이거 진짜 꿈인 걸까? 진짜 깨라고 맨날. 이렇게 애기한단 말이야. 근데 꿈이 아니야, 이건. 현실이였어.
",,0
"근데 그거 만 원, 내면 안 되는데? 그렇게 만약에 우리 편의점 알바할 때도 시제에 점검하잖아. 돈 맞추잖아. b/ 만약에 솔직히 뭐/ 편의점 알바 뭐/ 개인 점주 이렇게 하면은 사람 별로 없잖아. 그래서 b/ 솔직히 천 원, (500원)/(오백 원) 이렇게 비면은, 알바들이 자기 잘못이다. 이러고 생각하고 채우잖아, 그 정도 채울 수 있잖아, (500원)/(오백 원) 천 원 정도는, 근데 b/ 원래는 알바생들이 채우면 안 돼. 그게 법으로 정해져 있어서.
",,0
"b/ 그게 오늘도 내가 어제도 내가 마트에 갔는데, 올해부터 왜 비닐봉지 금지라고 하잖아. 벌금 뭐/ 걸리면 (300만원)/(삼백만 원)이라고. 근데 그 마트에서는 그냥 비닐을 막/ 주는 거야. 그니까 어떤 아주머니가 그러는 거야. 따른 마트에서는 이거 안 주든데 여긴 주네요? 그래, 단순히 그렇게 생각을 하는데 b/ 진짜 종이백을 주던지, 아니면 우리가 그/ 시장바구니를 들고 다니는 버릇을 하긴 해야될 거 같애. 애들을 위해서라도.
",,0
"나도 바로 핸드폰 꺼내서 (119)/(일 일 구)부터 불렀어. 그랬는데 b/ 아/ 지금 뭐/ 진짜 오히려 더 차분해지는 거야. 여기 창동역 뭐/ 창동역 (4호선)/(사 호선)에서 (1호선)/(일 호선) 갈아타는 사이에 계단인데 (1호선)/(일 호선) 쪽 계단인데 여기에 아저씨 두 분이 흐+ 쓰러지셨는데 뭐/ 발+ 한 분은 피 흘리고 계시고 한 분은 못 일어나신다. 하면서 바로 전화를 했어. 그니까 거기 (119)/(일 일 구)에서도 막 이제 이런 신고가 바로 들어오니까 해서 b/
",,0
"근데 b/ 그니까 내가 싫으니까 그 애에 모든 게 다 싫어지는 거야. 걔가 무조건 나쁜 놈 같고 b/ 근데 또 내가 그걸 또 본 게 걔가 이제 게네 어머니랑 같이 걔 지방이었거든 b/ 어머니랑 같이 지나가는 걸 본 거야. b/ 그걸 보면서 느낀 게 b/ 아/ 쟤도 어떤 한 어+ 아/ 뭐냐 어떤 한 가정에 아들이구나 라는 생각을 딱 든 거야 그래서 b/ 내가 너무 나쁘게만 본 건 아닌가 그런 생각이 들드라고 b/ 너는 어떻게 이기적인 생각 해 본 적 있어?
",,0
"b/ 그렇게 영어로 마쳤는데 학년을 바꾼다고 한 게 하필 (2학년)/(이 학년)으로 우리를 따라온 거야 그래서 (2학년)/(이 학년) 또 마주치고 b/ 근데 그 선생님이 복수 전공으로 체육을 했어 b/ 그래서 (3학년)/(삼 학년) 때는 b/ 영어에서 복수 전공인 체육으로 옮기신다고 해서 또 학년을 바꿀 수 있는 기회가 됐는데 우리를 또 따라온 거지 b/ 그래서 우리 (3년)/(삼 년) 내내 찍혀가지고 선생님 거의 아마 우리 전교생 이름 다 알고 있을 정돌걸?
",,0
"그/ 막/ 내가 이제 그/ 사진 찍어서 보낼 때 고구마를 어젠 하나 먹었단 말이야. 그니까 식단 있고, 그/ 옆에 살짝 고구마를 놨어. b/ 그/ 내가 그냥 미리 말했어. 아/ 왼쪽에 있는 건 고구마에요. 내가 그랬거든. 그랬더니 b/ 어/ 고구마 한 개만 먹으면 된다구, 그래서 b/ 아/ 죄송한데 b/ 이거 시골에서 가져온 고구만데 너무 맛있어가지고 b/ 간식으로 쉐이크 안 먹고, 고구마 먹으면 안 되나요? 내가 그랬거든. 그랬더니 b/ 안 된다구.
",,0
"아무튼 나 이/ 우리 저번 주에 포켓몬 알바를 했잖아. b/ 진짜 깜짝 놀란 게 우리가 포켓몬을 하고 던파를 일을 했잖아. b/ 나 진짜* (4일)/(사 일) 동안 눈이 빠진 줄 알았는데 더 놀란 거는 애들 생각보다 스/ 그니까 뭐/ 물론 뭐/ 외모를 비하하거나 그런 건 아닌데 되게 막/ 어/ 그냥 막/ 이런 거 안 할 것 같은 사람들이 와. u/ 몇 명은 인정은 하는데 b/ 무슨 막/ 막/ 캐릭터 u/ 와/ 이러고 막/ 카드 내고 막/ 와/ 이러니까 b/ 이해가 안 되는 거야.
",,0
"o/ 그래도 여* 뭔가 나는 그런 기회라도 있었으니까. 너는 그리고 약간 그래도 지금+ 지금이라도 약간 학기 들어갈 수 있잖아. (2학년)/(이 학년) 때도 들어간 애들 많든데? 나는 거꾸로 그랬었어. 왜냐면 우리 학과가 그니까 우리 학+ 내가+ 내가 있던 학과가 자율전공이었다가 (2학년)/(이 학년)에 이제 전과형식으로 다른 학교+ 다른 학과를 간 거니까. 근데 가가지고 거꾸로 학기 애들 다 들어가던데? (2학년)/(이 학년) 때 또 다시 모집을 해.
",,0
"나도 니 얘기 들어보니까 약간 좀 그러긴 한데 b/ 사실 어/ 관심이 없으면 찾기 힘들겠지. 하지만 b/ 내가 어느 정도 관심이 있다면 내가 들어가려고 하는 곳에 뭐/ 그것을 또 하고 있더라고. 예를 들어서 뭐/ 인스타그램이나 뭐/ 인스타그램은 뭐 그래도 이름 검색이라도 하면 내가 만약에 동명이인이라고 할지라도 한 몇십 명이 나와도 b/ 내가 만약 이 사람을 찾고 싶어. 그러면 하나하나 들어가서 이 사람이 맞는지 검색해 보도+ 볼 거 아냐.
",,0
"그니까 차가 여러 종류야. 큰 것도 있고 b/ 뭐 그거보다 또+ 또 작은 것도 있고, 또 이제 약간 승합차처럼 생긴 거 작은 것도 있고 b/ 그게 몇 대가 있어. 그걸로 계속 이제 왔다 갔다 하는데 b/ 내릴 때는 좀 큰 버스로 내리기는 하고 b/ 그니까 버스도 종류가 많고 걔네는 b/ 버스가 딱 있으니까. 그러고 막/ n/ 저기 막 상암동에서도 막 데꼬 오고 막 이러니까. n/ 그래서 b/ 버스가 잘 돼 있으니까 b/ 왔다 갔다 하는 거는 별로 문제가 안 되는 거 같애.
",,0
"근데 하/ 근데 그렇게 나이 드신 분들이 젊은+ 분+ 젊은 사람들이랑 이렇게 소통에 채널로 n/ 약간 유투브 사용하는 게 b/ 나는 좋은 것 같애. 막 약간 나이 차 간극도 좁히고, u/ 나이든 사람은 무조건 약간 좀 음/ 뭐 젊은 사람들이 하는 거 하고 싶어 하시고, n/ 데, 또 젊은 사람들은 반대로 나이 든 사람들 싫어 할 수 있는데, 그런 거 하면서 그냥 좀 친근해지고, 그니까 그런 걸로 되게 많은 긍정적인 역할을 하는 거 같애. 유투브가.
",,0
"그리고 양상추도 다 막 문드러진 약간 그런 느낌에 애들이 힘없이 막 이렇게 누워 있는 거야. 그래가지고 그때 진짜 별로였거든. 그래서* 그 이후로 홍+ 샌+ 그래서 거기를 한참 안 갔거든? 그러다가 거길 갔는데 마포 그냥 쏘쏘한데 그냥+ 그냥 그 가격대에서 잘해주는 그 정도 있잖아, 완전. 여기 너무 좋아서 맨날 여기만 가야지 이건 아닌데. 그정+ 그 정도 딱 해줘가지고 u/ 그 이후로도 꽤 여러 번 갔는데 결국은 스탬프 카드는 못 모으고 있어.
",,0
"근데 내가 지금 내 케어가 안 되는 상황에서 걔가 지금 군대도 지금 안 가고 있잖아? 뭔가 근데 군대 안 가는 이유가 옛날엔 있었는데 뭐 교직 이수하고 이러느라고 군대를 미뤘던 건데 지금은 그걸 안 하는 데도 미루고 있는 그런 막 이렇게 자기 삶에 대해서 막 이렇게 제대로 못 하고 있는 부분을 그냥 보고 있는 게 나도 무기력해질 거 같은 그걸 그냥 보고 있는 게. 그래서 이 그래서 더 약간 좀 예민하게 반응하는 거가 있는 거 같기도 해.
",,0
"o/ 그럼 내가 시험 얘길 해야겠네. 어. 까* 이제 (3월)/(삼 월)부터 작년에 (1차)/(일 차) 붙었기 때문에 그 국가고시 그걸 (1차)/(일 차)를 붙어서 까* 올핸 이제 (2차)/(이 차)만 보면 되는 거거든. 그래서 내가 (2월)/(이 월) 달에 스페인을 다녀왔단 말야. 포르투칼이랑 어/ 여행을 갔다 왔어. 그때 이제 이모가 이제 졸업선물 겸 해가지고 이모네 가족이랑 우리 사촌들 (20대)/(이십 대) 사촌들 가서 이제 두 명, 세 명
",,0
